Date,Private_Domestic(Price_Index),First_hand_sales_quantity,First_hand_sales_amount,Total_completions,Total_stock,Total_take_up,Total_vacancy,Unemployment_rate,CPI,HIBOR_1_month,HK$_million,HSI _close,HSI_volume
8/27/2003,59.60973352,2870.479562,6015213285,27868.45531,1022702.329,20193.29922,70633.1497,6.906464349,73.15837392,1.10938,3669239.68,10678.54981,264337000
8/28/2003,59.63691964,2839.584451,5933399866,27844.53008,1022443.842,20210.99662,70611.85972,6.904099806,73.15588285,1.08705,3670271.803,10760.12012,231081400
8/29/2003,59.66493392,2804.670365,5846662105,27820.77061,1022187.451,20228.88896,70590.5753,6.901735985,73.15340353,1.125,3671324.185,10908.99023,406795400
8/31/2003,58.6,2766,5755000000,27797.17689,1021933.155,20246.97623,70569.29645,8.4,71.7,1.877880002,3672397,10932.72503,433961963.1
9/1/2003,59.72344694,2722.785265,5658413552,27773.74893,1021680.954,20265.25842,70548.02317,6.897010506,73.14848015,1.08929,3673489.73,10903.40039,298936400
9/2/2003,59.75394568,2675.814252,5556902760,27750.48672,1021430.849,20283.73556,70526.75545,6.894648848,73.14603609,1.08705,3674602.892,10939.94043,143389000
9/3/2003,59.78527257,2624.824263,5450467626,27727.39027,1021182.84,20302.40762,70505.4933,6.892287912,73.14360378,1.08929,3675736.313,11102.36035,385813000
9/4/2003,59.81742761,2569.815298,5339108149,27704.45958,1020936.926,20321.27461,70484.23671,6.889927696,73.14118322,1.07143,3676889.994,11138.62012,467693600
9/5/2003,59.85041081,2510.787358,5222824328,27681.69464,1020693.107,20340.33654,70462.9857,6.887568202,73.13877441,1.06696,3678063.935,11170.61035,292797800
9/8/2003,59.88422216,2447.740442,5101616164,27659.09546,1020451.384,20359.5934,70441.74024,6.88520943,73.13637735,1.0625,3679258.136,11165.28027,331087200
9/9/2003,59.91886167,2380.674551,4975483657,27636.66204,1020211.757,20379.04519,70420.50036,6.882851378,73.13399204,1.0625,3680472.596,11046.82031,303243600
9/10/2003,59.95432932,2309.589684,4844426807,27614.39437,1019974.225,20398.69191,70399.26604,6.880494048,73.13161849,1.06473,3681707.316,10810.30957,325025800
9/11/2003,59.99062513,2234.485841,4708445614,27592.29246,1019738.788,20418.53357,70378.03729,6.878137439,73.12925668,1.0625,3682962.295,10883.51953,226804400
9/15/2003,60.02774909,2155.363023,4567540078,27570.3563,1019505.447,20438.57016,70356.8141,6.875781551,73.12690663,1.0558,3684237.534,10992.73047,259582600
9/16/2003,60.06570121,2074.143456,4426969671,27548.5859,1019274.202,20458.80168,70335.59648,6.873426385,73.12456833,1.05357,3685561.786,11071.37988,273443400
9/17/2003,60.10448148,2002.360506,4318291230,27526.98125,1019045.052,20479.22813,70314.38443,6.87107194,73.12224178,1.04241,3687107.57,11140.04981,423082200
9/18/2003,60.1440899,1941.936399,4246764228,27505.54236,1018817.997,20499.84951,70293.17794,6.868718216,73.11992698,1.03795,3688903.638,11069.21973,269266600
9/19/2003,60.18452647,1892.871135,4212388664,27484.26923,1018593.038,20520.66583,70271.97702,6.866365213,73.11762393,1.02902,3690949.991,10968.41992,422614000
9/22/2003,60.2257912,1855.164715,4215164539,27463.16185,1018370.175,20541.67707,70250.78167,6.864012931,73.11533264,1.00446,3693246.628,10873.26953,275224000
9/23/2003,60.26788408,1828.817138,4255091853,27442.22023,1018149.407,20562.88325,70229.59188,6.861661371,73.11305309,0.73884,3695793.549,10944.36035,247074000
9/24/2003,60.31080512,1813.828405,4332170605,27421.44437,1017930.734,20584.28436,70208.40766,6.859310532,73.1107853,0.75446,3698590.756,11295.88965,465228000
9/25/2003,60.3545543,1810.198515,4446400796,27400.83426,1017714.158,20605.8804,70187.22901,6.856960414,73.10852925,0.72991,3701638.246,11286.51953,627774600
9/26/2003,60.39913164,1817.927468,4597782426,27380.38991,1017499.676,20627.67138,70166.05592,6.854611018,73.10628496,0.71875,3704936.022,11290.15039,381128800
9/29/2003,60.44453714,1837.015265,4786315494,27360.11131,1017287.29,20649.65729,70144.8884,6.852262342,73.10405242,0.70536,3708484.082,11141.28027,398325800
9/30/2003,60.9,1867,5012000000,27339.99847,1017077,20671.83813,70123.72644,8.2,71.9,0.66295,3712282,11229.87012,364087200
10/2/2003,60.53783258,1909.267388,5274835946,27320.05138,1016868.805,20694.2139,70102.57005,6.847567156,73.0996226,0.56027,3716331.055,11546.12012,510367400
10/3/2003,60.58572253,1962.431715,5574823330,27300.27005,1016662.705,20716.7846,70081.41923,6.845220644,73.09742531,0.36384,3720629.969,11608.71973,469542000
10/6/2003,60.63444064,2026.954886,5911962153,27280.65448,1016458.702,20739.55023,70060.27398,6.842874854,73.09523978,0.17857,3725179.167,11734.48047,455872800
10/7/2003,60.6839869,2102.836899,6286252414,27261.20466,1016256.793,20762.5108,70039.13429,6.840529785,73.09306599,0.17188,3729978.649,11723.91992,468226200
10/8/2003,60.73436131,2190.077756,6697694114,27241.9206,1016056.98,20785.6663,70018.00017,6.838185437,73.09090396,0.1875,3735028.417,11720.79981,464075600
10/9/2003,60.78556387,2288.677457,7146287253,27222.8023,1015859.263,20809.01673,69996.87161,6.835841811,73.08875368,0.3683,3740328.468,11800.37012,322958000
10/10/2003,60.83759459,2398.636001,7632031830,27203.84975,1015663.641,20832.56209,69975.74862,6.833498905,73.08661515,0.29018,3745878.805,11935.83008,326066600
10/13/2003,60.89045346,2519.953388,8154927846,27185.06296,1015470.115,20856.30239,69954.6312,6.831156721,73.08448837,0.26786,3751679.425,11961.96973,261776800
10/14/2003,60.94414048,2652.629619,8714975301,27166.44192,1015278.684,20880.23761,69933.51934,6.828815258,73.08237334,0.28571,3757730.331,11856.01953,318455000
10/15/2003,60.99865566,2796.664693,9312174194,27147.98664,1015089.348,20904.36777,69912.41305,6.826474517,73.08027007,0.18304,3764031.521,12056.17969,279679600
10/16/2003,61.05399899,2952.058611,9946524525,27129.69711,1014902.108,20928.69286,69891.31233,6.824134497,73.07817854,0.16518,3770582.995,12027.57031,349415200
10/17/2003,61.11017047,3106.798454,10572824865,27111.57334,1014716.964,20953.21289,69870.21717,6.821795197,73.07609877,0.15625,3777032.807,12044.49023,348664000
10/20/2003,61.16717011,3248.871304,11145873782,27093.61533,1014533.915,20977.92784,69849.12758,6.81945662,73.07403074,0.14955,3783029.011,12147.88965,405878200
10/21/2003,61.2249979,3378.277162,11665671275,27075.82307,1014352.962,21002.83773,69828.04355,6.817118763,73.07197447,0.22768,3788571.604,12250.69043,373099600
10/22/2003,61.28365384,3495.016027,12132217346,27058.19657,1014174.104,21027.94255,69806.9651,6.814781628,73.06992995,0.21652,3793660.589,12238.62988,411499800
10/23/2003,61.34313793,3599.087899,12545511994,27040.73583,1013997.342,21053.2423,69785.8922,6.812445214,73.06789719,0.16518,3798295.965,11737.17969,496926000
10/24/2003,61.40345018,3690.492779,12905555219,27023.44084,1013822.675,21078.73698,69764.82488,6.810109521,73.06587617,0.14955,3802477.731,11736.37012,380986200
10/27/2003,61.46459058,3769.230666,13212347021,27006.31161,1013650.104,21104.42659,69743.76312,6.807774549,73.0638669,0.13393,3806205.889,11749.71973,215722000
10/28/2003,61.52655914,3835.30156,13465887400,26989.34813,1013479.628,21130.31114,69722.70693,6.805440299,73.06186939,0.125,3809480.437,12091.87988,352302800
10/29/2003,61.58935584,3888.705462,13666176356,26972.55041,1013311.247,21156.39062,69701.6563,6.80310677,73.05988362,0.14509,3812301.376,12130.50977,321287800
10/30/2003,61.6529807,3929.442371,13813213889,26955.91844,1013144.963,21182.66503,69680.61124,6.800773962,73.05790961,0.17857,3814668.706,12143.34961,395277400
10/31/2003,63.4,3958,13907000000,26939.45223,1012980.773,21209.13437,69659.57175,8,72.3,0.21875,3816583,12190.09961,335969000
11/3/2003,61.78350866,3972.915211,13947534686,26923.15178,1012818.68,21235.79865,69638.53783,6.79611051,73.05399684,0.21429,3818042.538,12386.80957,309036400
11/4/2003,61.8519993,3975.651142,13934817951,26907.01708,1012658.681,21262.65785,69617.50947,6.793779866,73.05205808,0.21875,3819049.041,12440.71973,295240400
11/5/2003,61.92290565,3965.720081,13868849792,26891.04814,1012500.778,21289.71199,69596.48667,6.791449943,73.05013108,0.19196,3819601.934,12438.91992,253731200
11/6/2003,61.99622771,3943.122027,13749630210,26875.24496,1012344.971,21316.96106,69575.46945,6.789120741,73.04821582,0.17857,3819701.218,12150.08984,363887200
11/7/2003,62.07196547,3907.85698,13577159206,26859.60753,1012191.259,21344.40506,69554.45778,6.786792261,73.04631232,0.1808,3819346.893,12215.16992,185262000
11/10/2003,62.15011893,3859.924941,13351436778,26844.13586,1012039.643,21372.044,69533.45169,6.784464502,73.04442056,0.14509,3818538.959,12156.67969,196562200
11/11/2003,62.23068809,3799.325908,13072462927,26828.82994,1011890.122,21399.87786,69512.45116,6.782137464,73.04254056,0.125,3817277.416,12003.62012,227111600
11/12/2003,62.31367296,3726.059884,12740237654,26813.68978,1011742.697,21427.90666,69491.4562,6.779811147,73.04067231,0.12277,3815562.263,11971.48047,221404000
11/13/2003,62.39907354,3640.126866,12354760958,26798.71537,1011597.367,21456.13039,69470.46681,6.777485552,73.03881581,0.1183,3813393.502,12227.57031,235380000
11/14/2003,62.48688982,3541.526856,11916032838,26783.90673,1011454.133,21484.54905,69449.48298,6.775160678,73.03697106,0.09598,3810771.131,12203.53027,159501600
11/17/2003,62.5771218,3432.485301,11433852775,26769.26383,1011312.994,21513.16265,69428.50472,6.772836525,73.03513807,0.08259,3807791.987,11997.01953,238924600
11/18/2003,62.66976948,3326.354885,10967017645,26754.7867,1011173.951,21541.97117,69407.53202,6.770513093,73.03331682,0.09375,3805037.085,12027.25977,294217400
11/19/2003,62.76483287,3225.361055,10525326926,26740.47532,1011037.003,21570.97463,69386.56489,6.768190383,73.03150733,0.06696,3802603.261,11872.99023,286103000
11/20/2003,62.86231197,3129.503811,10108780619,26726.32969,1010902.151,21600.17302,69365.60333,6.765868394,73.02970958,0.06473,3800490.514,11845.41016,225236200
11/21/2003,62.96220677,3038.783153,9717378724,26712.34982,1010769.394,21629.56635,69344.64734,6.763547126,73.02792359,0.07143,3798698.845,11839.79981,248169400
11/24/2003,63.06451727,2953.199082,9351121241,26698.53571,1010638.733,21659.1546,69323.69691,6.761226579,73.02614935,0.07813,3797228.253,11848.55957,130638800
11/25/2003,63.16924348,2872.751597,9010008169,26684.88735,1010510.168,21688.93779,69302.75204,6.758906754,73.02438686,0.09375,3796078.739,12008.07031,198981600
11/26/2003,63.27638539,2797.440698,8694039509,26671.40475,1010383.697,21718.9159,69281.81275,6.75658765,73.02263612,0.13616,3795250.303,12086.66992,181084800
11/27/2003,63.385943,2727.266386,8403215261,26658.08791,1010259.323,21749.08895,69260.87902,6.754269267,73.02089714,0.1317,3794742.945,12075.99023,157270200
11/28/2003,63.49791632,2662.22866,8137535425,26644.93682,1010137.043,21779.45694,69239.95085,6.751951605,73.0191699,0.13393,3794556.664,12317.46973,304785400
11/30/2003,64.3,2602,7897000000,26631.95148,1010016.86,21810.01985,69219.02826,7.6,72.5,1.997295391,3794691,12447.90145,340818215.5
12/1/2003,63.72911007,2547.562967,7681608988,26619.13191,1009898.772,21840.7777,69198.11123,6.747318446,73.01575069,0.14397,3795147.336,12456.99023,304013400
12/2/2003,63.8483305,2497.934999,7491362387,26606.47809,1009782.779,21871.73047,69177.19976,6.745002948,73.0140587,0.13839,3795924.288,12412.23047,277350800
12/3/2003,63.96996664,2453.443618,7326260198,26593.99002,1009668.882,21902.87818,69156.29387,6.742688171,73.01237847,0.12946,3797022.318,12361.17969,211462200
12/4/2003,64.09401847,2414.088824,7186302421,26581.66771,1009557.08,21934.22083,69135.39353,6.740374116,73.01070999,0.12277,3798441.426,12342.65039,136335000
12/5/2003,64.22048602,2379.870615,7071489055,26569.51116,1009447.374,21965.7584,69114.49877,6.738060781,73.00905327,0.125,3800181.611,12314.73047,155955000
12/8/2003,64.34936926,2350.788993,6981820102,26557.52036,1009339.763,21997.49091,69093.60957,6.735748168,73.00740829,0.16071,3802242.874,12177.44043,149159200
12/9/2003,64.48066822,2326.843957,6917295560,26545.69532,1009234.248,22029.41834,69072.72594,6.733436277,73.00577507,0.27679,3804625.215,12393.63965,192253200
12/10/2003,64.61438287,2308.035507,6877915430,26534.03604,1009130.828,22061.54071,69051.84787,6.731125106,73.00415359,0.54464,3807328.633,12398.37988,212682800
12/11/2003,64.75051323,2294.363644,6863679711,26522.54251,1009029.504,22093.85801,69030.97538,6.728814657,73.00254387,0.37723,3810353.129,12554.58008,286259200
12/12/2003,64.88905929,2285.828367,6874588405,26511.21474,1008930.276,22126.37025,69010.10844,6.726504929,73.0009459,0.3683,3813698.703,12594.41992,249958600
12/15/2003,65.03002106,2281.991849,6907575489,26500.05272,1008833.143,22159.07741,68989.24708,6.724195922,72.99935968,0.29688,3817334.408,12520.16992,258624400
12/16/2003,65.17339853,2280.227128,6944244839,26489.05646,1008738.105,22191.97951,68968.39128,6.721887637,72.99778521,0.34821,3821074.565,12260.33008,1664414800
12/17/2003,65.31919171,2280.096377,6981530434,26478.22596,1008645.163,22225.07654,68947.54104,6.719580073,72.99622249,0.30804,3824888.228,12193.12012,364640000
12/18/2003,65.46740059,2281.599595,7019432273,26467.56121,1008554.316,22258.3685,68926.69638,6.71727323,72.99467153,0.26339,3828775.397,12240.25,238431200
12/19/2003,65.61802517,2284.736783,7057950357,26457.06221,1008465.565,22291.8554,68905.85728,6.714967108,72.99313231,0.22768,3832736.072,12371.75,220748200
12/22/2003,65.77106546,2289.507941,7097084686,26446.72898,1008378.909,22325.53722,68885.02374,6.712661707,72.99160485,0.14955,3836770.253,12487.99023,202399400
12/23/2003,65.92652145,2295.913068,7136835259,26436.5615,1008294.349,22359.41398,68864.19578,6.710357028,72.99008913,0.125,3840877.939,12420.50977,200947400
12/24/2003,66.08439315,2303.952165,7177202077,26426.55977,1008211.885,22393.48567,68843.37338,6.70805307,72.98858517,0.12054,3845059.132,12456.7002,120815400
12/29/2003,66.24468055,2313.625232,7218185140,26416.7238,1008131.516,22427.75229,68822.55654,6.705749833,72.98709296,0.12277,3849313.83,12464.29004,153216400
12/30/2003,66.40738365,2324.932268,7259784447,26407.05359,1008053.242,22462.21385,68801.74527,6.703447318,72.9856125,0.1183,3853642.034,12526.74023,266815000
12/31/2003,65.4,2338,7302000000,26397,1007975,22490,68781,7.5,72.6,0.09152,3858044,12575.94043,138292600
1/2/2004,66.74003697,2352.44825,7344831796,26388.21043,1007902.981,22531.72175,68760.13944,6.698844451,72.98268684,0.06473,3862518.96,12801.48047,305575000
1/5/2004,66.90998719,2368.657195,7388279838,26379.03749,1007830.994,22566.7681,68739.34487,6.696544099,72.98124164,0.08482,3867067.682,13005.33008,362998400
1/6/2004,67.08235311,2386.50011,7432344124,26370.0303,1007761.103,22602.00938,68718.55587,6.694244468,72.97980818,0.07366,3871689.909,13036.32031,440100800
1/7/2004,67.25713473,2405.976995,7477024655,26361.18887,1007693.307,22637.44559,68697.77243,6.691945559,72.97838648,0.0625,3876385.643,13157.67969,381656600
1/8/2004,67.43433206,2427.087849,7522321431,26352.51319,1007627.606,22673.07674,68676.99456,6.689647371,72.97697653,0.0625,3881154.882,13203.58984,486084200
1/9/2004,67.61394509,2449.832673,7568234451,26344.00327,1007564.001,22708.90282,68656.22226,6.687349904,72.97557833,0.05804,3885997.627,13385.79981,651739800
1/12/2004,67.79597383,2474.211467,7614763716,26335.6591,1007502.492,22744.92383,68635.45552,6.685053159,72.97419188,0.04464,3890913.878,13352.21973,391788200
1/13/2004,67.98041827,2500.22423,7661909226,26327.4807,1007443.078,22781.13977,68614.69435,6.682757135,72.97281718,0.04018,3895903.635,13396.65039,372278200
1/14/2004,68.16727841,2527.870963,7709670980,26319.46804,1007385.759,22817.55064,68593.93875,6.680461832,72.97145424,0.04018,3900966.898,13320.87988,312642200
1/15/2004,68.35655426,2557.151666,7758048979,26311.62115,1007330.536,22854.15645,68573.18871,6.67816725,72.97010304,0.05357,3906103.667,13249.80957,251476000
1/16/2004,68.54824581,2587.608041,7811265999,26303.94001,1007277.408,22890.95718,68552.44424,6.675873389,72.9687636,0.0558,3911221.532,13167.75977,307013800
1/19/2004,68.74235307,2618.78179,7873544814,26296.42462,1007226.376,22927.95285,68531.70534,6.67358025,72.96743591,0.06696,3916228.086,13253.30957,223116000
1/20/2004,68.93887603,2650.672914,7944885426,26289.07499,1007177.44,22965.14345,68510.972,6.671287832,72.96611997,0.0625,3921123.329,13570.42969,406946200
1/21/2004,69.13781469,2683.281412,8025287834,26281.89112,1007130.599,23002.52899,68490.24423,6.668996135,72.96481578,0.0625,3925907.259,13750.58008,359264000
1/26/2004,69.33916906,2716.607285,8114752038,26274.873,1007085.853,23040.10945,68469.52203,6.66670516,72.96352334,0.06027,3930579.878,13727.26953,349394400
1/27/2004,69.54293914,2750.650532,8213278038,26268.02064,1007043.203,23077.88485,68448.80539,6.664414905,72.96224265,0.06027,3935141.186,13761.87988,503585600
1/28/2004,69.74912491,2785.411153,8320865834,26261.33404,1007002.649,23115.85518,68428.09432,6.662125372,72.96097372,0.05804,3939591.182,13431.78027,463639000
1/29/2004,69.95772639,2820.88915,8437515427,26254.81319,1006964.19,23154.02044,68407.38881,6.65983656,72.95971653,0.07143,3943929.866,13334.00977,486013400
1/30/2004,70.16874358,2857.08452,8563226815,26248.4581,1006927.827,23192.38063,68386.68888,6.65754847,72.9584711,0.07589,3948157.238,13289.37012,365242200
1/31/2004,69.5,2894,8698000000,26242.26876,1006893.559,23230.93576,68365.9945,7.5,72.8,2.067465411,3952273,13117.65455,307935934.3
2/2/2004,70.59530104,2931.627385,8841834981,26236.24518,1006861.386,23269.68582,68345.3057,6.652974452,72.95601549,0.08036,3956278.048,12999.98047,321621200
2/3/2004,70.80539326,2969.974879,8994731758,26230.38736,1006831.309,23308.6308,68324.62246,6.650688526,72.95480531,0.07589,3960171.485,13090.00977,344279200
2/4/2004,71.01245314,3009.039747,9156690331,26224.69529,1006803.328,23347.77073,68303.94479,6.64840332,72.95360688,0.0625,3963953.611,13086.73047,247102000
2/5/2004,71.21648068,3048.82199,9327710700,26219.16897,1006777.442,23387.10558,68283.27268,6.646118836,72.9524202,0.06027,3967624.425,13030.94043,196512800
2/6/2004,71.41747587,3089.321607,9507792866,26213.80842,1006753.651,23426.63536,68262.60614,6.643835073,72.95124528,0.05357,3971183.928,13309.59961,280968200
2/9/2004,71.61543872,3130.538599,9696936827,26208.61362,1006731.956,23466.36008,68241.94517,6.641552031,72.9500821,0.04688,3974632.119,13576.67969,356736200
2/10/2004,71.81036922,3172.472966,9895142585,26203.58457,1006712.357,23506.27973,68221.28976,6.63926971,72.94893068,0.04241,3977968.998,13515.66016,369965600
2/11/2004,72.00226738,3215.124706,10102410138,26198.72128,1006694.853,23546.39431,68200.63992,6.636988111,72.94779101,0.04241,3981194.565,13524.75977,259032600
2/12/2004,72.1911332,3258.493822,10318739488,26194.02375,1006679.445,23586.70382,68179.99565,6.634707233,72.94666309,0.04241,3984308.821,13625.12988,256107400
2/13/2004,72.37696667,3302.580311,10544130634,26189.49197,1006666.132,23627.20827,68159.35694,6.632427076,72.94554692,0.04353,3987311.765,13739.79981,422472400
2/16/2004,72.55976779,3347.155701,10776829581,26185.12595,1006654.914,23667.90765,68138.7238,6.63014764,72.9444425,0.04353,3990152.813,13831.53027,301144600
2/17/2004,72.73953658,3390.849147,11006312360,26180.92569,1006645.792,23708.80195,68118.09622,6.627868926,72.94334984,0.04353,3992528.452,13815.44043,278327400
2/18/2004,72.91627302,3433.432173,11230824975,26176.89118,1006638.766,23749.8912,68097.47421,6.625590933,72.94226892,0.04353,3994388.098,13928.37988,324416200
